1024 0
2048 1
4096 1
8192 1
16384 1
32768 8
65536 3
131072 2
262144 4
524288 5
1000000 0
5000000 4
10000000 1
15000000 5
20000000 1
25000000 4
30000000 3
35000000 6
40000000 3
45000000 5
50000000 6
